learn_method,level_learned_at,move_id,pokemon_id
machine,0,174,52
egg,0,175,52
egg,0,180,52
machine,0,182,52
level-up,28,185,52
machine,0,189,52
machine,0,192,52
machine,0,196,52
machine,0,197,52
machine,0,203,52
egg,0,204,52
machine,0,206,52
machine,0,207,52
machine,0,213,52
machine,0,214,52
machine,0,216,52
machine,0,218,52
machine,0,220,52
machine,0,231,52
machine,0,232,52
machine,0,237,52
machine,0,240,52
machine,0,241,52
machine,0,244,52
machine,0,247,52
level-up,50,252,52
tutor,0,253,52
machine,0,259,52
machine,0,263,52
machine,0,269,52
machine,0,270,52
egg,0,274,52
tutor,0,282,52
machine,0,283,52
machine,0,289,52
machine,0,290,52
tutor,0,304,52
machine,0,313,52
egg,0,316,52
machine,0,332,52
tutor,0,343,52
machine,0,351,52
machine,0,352,52
machine,0,363,52
level-up,54,364,52
machine,0,369,52
machine,0,371,52
level-up,41,372,52
egg,0,386,52
egg,0,387,52
machine,0,399,52
level-up,49,400,52
tutor,0,402,52
machine,0,408,52
level-up,38,417,52
machine,0,421,52
tutor,0,441,52
level-up,46,445,52
machine,0,468,52
egg,0,492,52
machine,0,496,52
machine,0,497,52
machine,0,514,52
machine,0,526,52
machine,0,555,52
level-up,35,583,52
machine,0,590,52
tutor,0,675,52
tutor,0,808,52
machine,0,851,52
machine,0,885,52
machine,0,886,52
level-up,17,6,53
level-up,1,10,53
machine,0,15,53
machine,0,29,53
machine,0,34,53
machine,0,36,53
machine,0,38,53
level-up,1,44,53
level-up,1,45,53
machine,0,46,53
machine,0,55,53
machine,0,61,53
machine,0,63,53
machine,0,85,53
machine,0,86,53
machine,0,87,53
machine,0,91,53
machine,0,92,53
level-up,1,95,53
machine,0,97,53
machine,0,99,53
machine,0,102,53
level-up,1,103,53
machine,0,104,53
machine,0,111,53
machine,0,117,53
machine,0,129,53
machine,0,130,53
level-up,1,133,53
machine,0,138,53
machine,0,148,53
level-up,37,154,53
machine,0,156,53
level-up,51,163,53
machine,0,164,53
machine,0,168,53
machine,0,171,53
machine,0,173,53
machine,0,174,53
tutor,0,180,53
machine,0,182,53
level-up,29,185,53
machine,0,189,53
machine,0,192,53
machine,0,196,53
machine,0,197,53
machine,0,203,53
machine,0,204,53
machine,0,206,53
machine,0,207,53
machine,0,213,53
machine,0,214,53
machine,0,216,53
machine,0,218,53
machine,0,220,53
machine,0,231,53
machine,0,232,53
machine,0,237,53
machine,0,240,53
machine,0,241,53
machine,0,244,53
machine,0,247,53
level-up,59,252,53
tutor,0,253,53
machine,0,259,53
machine,0,263,53
machine,0,269,53
machine,0,270,53
tutor,0,282,53
machine,0,283,53
machine,0,289,53
machine,0,290,53
tutor,0,304,53
machine,0,313,53
machine,0,332,53
tutor,0,343,53
machine,0,351,53
machine,0,352,53
machine,0,363,53
level-up,68,364,53
machine,0,369,53
machine,0,371,53
level-up,49,372,53
machine,0,373,53
tutor,0,387,53
machine,0,399,53
level-up,61,400,53
tutor,0,402,53
level-up,32,408,53
level-up,1,415,53
machine,0,416,53
level-up,44,417,53
machine,0,421,53
tutor,0,441,53
level-up,56,445,53
machine,0,468,53
tutor,0,492,53
machine,0,496,53
machine,0,497,53
machine,0,514,53
machine,0,526,53
machine,0,555,53
level-up,1,583,53
machine,0,590,53
tutor,0,675,53
tutor,0,806,53
tutor,0,808,53
machine,0,851,53
machine,0,885,53
machine,0,886,53
machine,0,5,54
machine,0,6,54
machine,0,8,54
level-up,1,10,54
machine,0,25,54
machine,0,29,54
machine,0,34,54
machine,0,36,54
machine,0,38,54
level-up,28,39,54
level-up,31,50,54
machine,0,55,54
level-up,52,56,54
machine,0,57,54
machine,0,58,54
machine,0,59,54
egg,0,60,54
machine,0,61,54
machine,0,66,54
machine,0,67,54
machine,0,68,54
machine,0,69,54
machine,0,70,54
machine,0,91,54
machine,0,92,54
level-up,36,93,54
egg,0,94,54
egg,0,95,54
machine,0,99,54
machine,0,102,54
level-up,23,103,54
machine,0,104,54
egg,0,109,54
egg,0,113,54
machine,0,114,54
machine,0,117,54
machine,0,118,54
machine,0,127,54
machine,0,129,54
machine,0,130,54
level-up,44,133,54
machine,0,148,54
level-up,43,154,54
machine,0,156,54
machine,0,164,54
machine,0,168,54
machine,0,173,54
machine,0,174,54
machine,0,182,54
machine,0,189,54
egg,0,193,54
machine,0,196,54
machine,0,203,54
machine,0,207,54
machine,0,213,54
machine,0,214,54
machine,0,216,54
machine,0,218,54
machine,0,223,54
egg,0,227,54
machine,0,231,54
machine,0,237,54
egg,0,238,54
machine,0,240,54
level-up,31,244,54
egg,0,248,54
machine,0,249,54
machine,0,250,54
machine,0,258,54
machine,0,263,54
machine,0,264,54
machine,0,269,54
machine,0,270,54
tutor,0,272,54
machine,0,280,54
egg,0,281,54
machine,0,282,54
machine,0,283,54
machine,0,285,54
egg,0,287,54
machine,0,290,54
machine,0,291,54
tutor,0,324,54
machine,0,330,54
machine,0,332,54
machine,0,341,54
level-up,1,346,54
machine,0,347,54
machine,0,352,54
machine,0,362,54
machine,0,363,54
machine,0,374,54
tutor,0,388,54
tutor,0,401,54
machine,0,410,54
machine,0,417,54
machine,0,421,54
egg,0,426,54
level-up,40,428,54
machine,0,445,54
machine,0,468,54
level-up,57,472,54
machine,0,473,54
machine,0,477,54
egg,0,485,54
level-up,35,487,54
machine,0,490,54
egg,0,493,54
machine,0,496,54
egg,0,499,54
machine,0,503,54
machine,0,590,54
machine,0,612,54
machine,0,710,54
machine,0,812,54
machine,0,851,54
machine,0,885,54
machine,0,886,54
machine,0,917,54
machine,0,5,55
machine,0,6,55
machine,0,8,55
level-up,1,10,55
machine,0,25,55
machine,0,29,55
machine,0,34,55
machine,0,36,55
machine,0,38,55
level-up,1,39,55
level-up,1,50,55
machine,0,55,55
level-up,59,56,55
machine,0,57,55
machine,0,58,55
machine,0,59,55
level-up,27,60,55
machine,0,61,55
machine,0,63,55
machine,0,66,55
tutor,0,67,55
machine,0,68,55
machine,0,69,55
machine,0,70,55
machine,0,91,55
machine,0,92,55
level-up,39,93,55
machine,0,94,55
machine,0,99,55
machine,0,102,55
level-up,23,103,55
machine,0,104,55
machine,0,109,55
machine,0,113,55
machine,0,114,55
machine,0,117,55
machine,0,118,55
machine,0,127,55
machine,0,129,55
machine,0,130,55
level-up,50,133,55
machine,0,148,55
level-up,48,154,55
machine,0,156,55
machine,0,164,55
machine,0,168,55
machine,0,173,55
machine,0,174,55
machine,0,182,55
machine,0,189,55
machine,0,196,55
machine,0,203,55
machine,0,207,55
machine,0,210,55
machine,0,213,55
machine,0,214,55
machine,0,216,55
machine,0,218,55
machine,0,223,55
level-up,1,227,55
machine,0,231,55
machine,0,237,55
machine,0,240,55
level-up,31,244,55
machine,0,248,55
machine,0,249,55
machine,0,250,55
machine,0,258,55
machine,0,263,55
machine,0,264,55
machine,0,269,55
machine,0,270,55
tutor,0,272,55
machine,0,280,55
level-up,1,281,55
machine,0,282,55
machine,0,283,55
machine,0,285,55
machine,0,290,55
machine,0,291,55
tutor,0,324,55
machine,0,330,55
machine,0,332,55
machine,0,341,55
level-up,1,346,55
machine,0,347,55
machine,0,352,55
machine,0,362,55
machine,0,363,55
machine,0,374,55
level-up,1,382,55
tutor,0,388,55
tutor,0,401,55
machine,0,408,55
machine,0,410,55
machine,0,411,55
machine,0,416,55
machine,0,417,55
machine,0,421,55
level-up,44,428,55
machine,0,431,55
machine,0,445,55
machine,0,447,55
level-up,1,453,55
machine,0,468,55
level-up,69,472,55
machine,0,473,55
machine,0,477,55
level-up,37,487,55
machine,0,490,55
machine,0,496,55
machine,0,503,55
machine,0,590,55
machine,0,612,55
tutor,0,673,55
tutor,0,710,55
tutor,0,812,55
machine,0,851,55
machine,0,885,55
machine,0,886,55
machine,0,917,55
level-up,15,2,56
machine,0,5,56
machine,0,6,56
machine,0,7,56
machine,0,8,56
machine,0,9,56
level-up,1,10,56
machine,0,25,56
machine,0,29,56
machine,0,34,56
machine,0,36,56
level-up,39,37,56
machine,0,38,56
level-up,1,43,56
machine,0,66,56
level-up,9,67,56
machine,0,68,56
level-up,33,69,56
machine,0,70,56
machine,0,85,56
machine,0,87,56
machine,0,89,56
machine,0,91,56
machine,0,92,56
egg,0,96,56
machine,0,99,56
machine,0,102,56
level-up,45,103,56
machine,0,104,56
machine,0,111,56
level-up,27,116,56
machine,0,117,56
machine,0,118,56
machine,0,129,56
machine,0,130,56
level-up,21,154,56
machine,0,156,56
machine,0,157,56
machine,0,164,56
machine,0,168,56
machine,0,173,56
machine,0,174,56
egg,0,179,56
tutor,0,180,56
machine,0,182,56
machine,0,184,56
machine,0,189,56
egg,0,193,56
machine,0,197,56
tutor,0,200,56
machine,0,203,56
machine,0,207,56
machine,0,213,56
machine,0,214,56
machine,0,216,56
machine,0,218,56
machine,0,223,56
egg,0,227,56
level-up,12,228,56
machine,0,231,56
machine,0,237,56
level-up,39,238,56
machine,0,240,56
machine,0,241,56
machine,0,244,56
machine,0,249,56
egg,0,251,56
tutor,0,253,56
machine,0,263,56
machine,0,264,56
egg,0,265,56
machine,0,269,56
tutor,0,270,56
tutor,0,272,56
egg,0,279,56
machine,0,280,56
tutor,0,283,56
machine,0,290,56
machine,0,315,56
machine,0,317,56
machine,0,332,56
machine,0,339,56
level-up,1,343,56
machine,0,363,56
machine,0,369,56
level-up,49,370,56
machine,0,371,56
level-up,25,372,56
machine,0,374,56
level-up,45,386,56
machine,0,398,56
egg,0,400,56
tutor,0,402,56
machine,0,409,56
tutor,0,410,56
machine,0,411,56
machine,0,421,56
machine,0,431,56
tutor,0,441,56
machine,0,444,56
machine,0,445,56
machine,0,468,56
machine,0,479,56
machine,0,490,56
machine,0,496,56
machine,0,512,56
machine,0,514,56
level-up,53,515,56
machine,0,523,56
machine,0,526,56
tutor,0,530,56
machine,0,590,56
machine,0,612,56
machine,0,675,56
egg,0,681,56
level-up,43,707,56
machine,0,808,56
machine,0,851,56
level-up,1,2,57
machine,0,5,57
machine,0,6,57
machine,0,7,57
machine,0,8,57
machine,0,9,57
level-up,1,10,57
machine,0,25,57
machine,0,29,57
machine,0,34,57
machine,0,36,57
level-up,46,37,57
machine,0,38,57
level-up,1,43,57
machine,0,63,57
machine,0,66,57
level-up,1,67,57
machine,0,68,57
level-up,37,69,57
machine,0,70,57
machine,0,85,57
machine,0,87,57
machine,0,89,57
machine,0,91,57
machine,0,92,57
machine,0,99,57
machine,0,102,57
level-up,45,103,57
machine,0,104,57
machine,0,111,57
level-up,27,116,57
machine,0,117,57
machine,0,118,57
machine,0,129,57
machine,0,130,57
level-up,1,154,57
machine,0,156,57
machine,0,157,57
machine,0,164,57
machine,0,168,57
machine,0,173,57
machine,0,174,57
machine,0,179,57
tutor,0,180,57
machine,0,182,57
machine,0,184,57
machine,0,189,57
machine,0,197,57
tutor,0,200,57
machine,0,203,57
machine,0,207,57
machine,0,213,57
machine,0,214,57
machine,0,216,57
machine,0,218,57
machine,0,223,57
level-up,1,227,57
level-up,12,228,57
machine,0,231,57
machine,0,237,57
level-up,45,238,57
machine,0,240,57
machine,0,241,57
machine,0,244,57
machine,0,249,57
tutor,0,253,57
machine,0,263,57
machine,0,264,57
machine,0,269,57
tutor,0,270,57
tutor,0,272,57
machine,0,280,57
tutor,0,283,57
machine,0,290,57
machine,0,315,57
machine,0,317,57
machine,0,332,57
machine,0,339,57
tutor,0,343,57
machine,0,363,57
machine,0,369,57
level-up,59,370,57
machine,0,371,57
level-up,25,372,57
level-up,1,374,57
level-up,53,386,57
machine,0,398,57
tutor,0,402,57
machine,0,409,57
tutor,0,410,57
machine,0,411,57
machine,0,416,57
machine,0,421,57
machine,0,431,57
tutor,0,441,57
machine,0,444,57
machine,0,445,57
machine,0,446,57
machine,0,468,57
machine,0,479,57
machine,0,490,57
machine,0,496,57
machine,0,512,57
machine,0,514,57
level-up,63,515,57
machine,0,523,57
machine,0,526,57
tutor,0,530,57
machine,0,590,57
machine,0,612,57
tutor,0,675,57
level-up,48,707,57
machine,0,808,57
machine,0,851,57
level-up,35,889,57
egg,0,24,58
machine,0,29,58
machine,0,34,58
level-up,30,36,58
egg,0,37,58
machine,0,38,58
level-up,23,43,58
level-up,1,44,58
level-up,1,46,58
level-up,18,52,58
level-up,50,53,58
machine,0,70,58
machine,0,82,58
egg,0,83,58
machine,0,91,58
machine,0,92,58
level-up,39,97,58
machine,0,99,58
machine,0,102,58
machine,0,104,58
machine,0,115,58
machine,0,117,58
machine,0,126,58
machine,0,129,58
machine,0,130,58
machine,0,156,58
machine,0,164,58
machine,0,168,58
level-up,34,172,58
machine,0,173,58
machine,0,174,58
level-up,25,179,58
machine,0,182,58
machine,0,184,58
tutor,0,189,58
level-up,43,200,58
machine,0,203,58
machine,0,204,58
machine,0,207,58
machine,0,213,58
machine,0,214,58
machine,0,216,58
machine,0,218,58
egg,0,219,58
machine,0,225,58
machine,0,231,58
egg,0,234,58
machine,0,237,58
machine,0,241,58
egg,0,242,58
machine,0,249,58
egg,0,257,58
machine,0,261,58
machine,0,263,58
level-up,37,270,58
machine,0,290,58
machine,0,315,58
level-up,19,316,58
machine,0,332,58
egg,0,336,58
egg,0,343,58
machine,0,363,58
egg,0,370,58
level-up,48,394,58
machine,0,422,58
level-up,28,424,58
machine,0,445,58
level-up,31,481,58
machine,0,488,58
machine,0,496,58
machine,0,510,58
level-up,48,514,58
machine,0,528,58
machine,0,555,58
level-up,35,583,58
machine,0,590,58
egg,0,682,58
machine,0,706,58
egg,0,833,58
machine,0,851,58
machine,0,915,58
machine,0,29,59
machine,0,34,59
level-up,1,36,59
machine,0,38,59
level-up,1,43,59
level-up,1,44,59
level-up,1,46,59
level-up,1,52,59
tutor,0,53,59
machine,0,63,59
machine,0,70,59
machine,0,76,59
machine,0,82,59
machine,0,83,59
machine,0,91,59
machine,0,92,59
level-up,1,97,59
machine,0,99,59
machine,0,100,59
machine,0,102,59
machine,0,104,59
machine,0,115,59
machine,0,117,59
machine,0,126,59
machine,0,129,59
machine,0,130,59
machine,0,156,59
machine,0,164,59
machine,0,168,59
level-up,1,172,59
machine,0,173,59
machine,0,174,59
level-up,1,179,59
machine,0,182,59
machine,0,184,59
tutor,0,189,59
tutor,0,200,59
machine,0,203,59
machine,0,204,59
machine,0,207,59
machine,0,213,59
machine,0,214,59
machine,0,216,59
machine,0,218,59
machine,0,219,59
machine,0,225,59
machine,0,231,59
machine,0,237,59
machine,0,241,59
level-up,1,242,59
level-up,50,245,59
machine,0,249,59
tutor,0,257,59
machine,0,261,59
machine,0,263,59
tutor,0,270,59
machine,0,276,59
machine,0,290,59
machine,0,304,59
machine,0,315,59
level-up,1,316,59
machine,0,332,59
level-up,1,336,59
tutor,0,343,59
machine,0,363,59
machine,0,370,59
level-up,1,394,59
machine,0,406,59
machine,0,416,59
level-up,1,422,59
level-up,1,424,59
machine,0,431,59
tutor,0,442,59
machine,0,445,59
machine,0,488,59
machine,0,496,59
machine,0,510,59
machine,0,514,59
machine,0,523,59
machine,0,528,59
machine,0,535,59
machine,0,555,59
machine,0,583,59
machine,0,590,59
tutor,0,673,59
level-up,1,682,59
machine,0,706,59
tutor,0,815,59
machine,0,851,59
machine,0,915,59
level-up,4,1,60
level-up,25,3,60
machine,0,29,60
level-up,31,34,60
machine,0,36,60
machine,0,38,60
egg,0,54,60
level-up,19,55,60
level-up,45,56,60
machine,0,57,60
machine,0,58,60
machine,0,59,60
machine,0,61,60
level-up,26,67,60
machine,0,91,60
machine,0,92,60
machine,0,94,60
level-up,16,95,60
machine,0,99,60
machine,0,102,60
machine,0,104,60
machine,0,111,60
egg,0,114,60
machine,0,117,60
machine,0,127,60
machine,0,129,60
machine,0,130,60
level-up,38,133,60
level-up,1,145,60
machine,0,149,60
egg,0,150,60
machine,0,156,60
machine,0,164,60
machine,0,168,60
egg,0,170,60
machine,0,173,60
machine,0,174,60
machine,0,182,60
level-up,37,187,60
machine,0,189,60
machine,0,196,60
machine,0,203,60
machine,0,207,60
machine,0,213,60
machine,0,214,60
machine,0,216,60
machine,0,218,60
egg,0,227,60
machine,0,237,60
level-up,25,240,60
machine,0,250,60
machine,0,258,60
machine,0,263,60
machine,0,264,60
tutor,0,270,60
egg,0,283,60
egg,0,287,60
machine,0,290,60
machine,0,291,60
egg,0,301,60
machine,0,311,60
machine,0,330,60
level-up,28,341,60
egg,0,346,60
machine,0,352,60
level-up,35,358,60
machine,0,363,60
level-up,36,414,60
level-up,41,426,60
machine,0,445,60
machine,0,496,60
machine,0,503,60
machine,0,523,60
machine,0,590,60
machine,0,710,60
machine,0,851,60
machine,0,886,60
level-up,1,1,61
level-up,26,3,61
machine,0,5,61
machine,0,8,61
machine,0,25,61
machine,0,29,61
level-up,33,34,61
machine,0,36,61
machine,0,38,61
egg,0,54,61
level-up,1,55,61
level-up,49,56,61
machine,0,57,61
machine,0,58,61
machine,0,59,61
machine,0,61,61
machine,0,66,61
level-up,30,67,61
machine,0,68,61
machine,0,69,61
machine,0,70,61
machine,0,89,61
machine,0,90,61
machine,0,91,61
machine,0,92,61
machine,0,94,61
level-up,1,95,61
machine,0,99,61
machine,0,102,61
machine,0,104,61
machine,0,111,61
machine,0,114,61
machine,0,117,61
machine,0,118,61
machine,0,127,61
machine,0,129,61
machine,0,130,61
level-up,41,133,61
level-up,1,145,61
machine,0,149,61
egg,0,150,61
machine,0,156,61
machine,0,164,61
machine,0,168,61
machine,0,173,61
machine,0,174,61
machine,0,182,61
level-up,43,187,61
machine,0,189,61
machine,0,196,61
machine,0,197,61
machine,0,203,61
machine,0,207,61
machine,0,213,61
machine,0,214,61
machine,0,216,61
machine,0,218,61
machine,0,227,61
machine,0,237,61
level-up,27,240,61
machine,0,244,61
machine,0,249,61
machine,0,250,61
machine,0,258,61
machine,0,263,61
machine,0,264,61
tutor,0,270,61
machine,0,280,61
tutor,0,283,61
machine,0,290,61
machine,0,291,61
machine,0,311,61
machine,0,330,61
level-up,32,341,61
level-up,1,346,61
machine,0,352,61
level-up,43,358,61
machine,0,363,61
machine,0,374,61
level-up,40,414,61
level-up,53,426,61
machine,0,445,61
machine,0,490,61
machine,0,496,61
machine,0,503,61
machine,0,523,61
machine,0,590,61
machine,0,612,61
machine,0,710,61
machine,0,851,61
machine,0,886,61
level-up,1,1,62
level-up,1,3,62
machine,0,5,62
machine,0,8,62
machine,0,25,62
machine,0,29,62
level-up,1,34,62
machine,0,36,62
machine,0,38,62
level-up,1,54,62
level-up,1,55,62
level-up,1,56,62
machine,0,57,62
machine,0,58,62
machine,0,59,62
machine,0,61,62
machine,0,63,62
machine,0,66,62
machine,0,67,62
machine,0,68,62
machine,0,69,62
machine,0,70,62
machine,0,89,62
machine,0,90,62
machine,0,91,62
machine,0,92,62
machine,0,94,62
level-up,1,95,62
machine,0,99,62
machine,0,102,62
machine,0,104,62
machine,0,111,62
level-up,1,114,62
machine,0,117,62
machine,0,118,62
machine,0,127,62
machine,0,129,62
machine,0,130,62
machine,0,133,62
level-up,1,145,62
machine,0,149,62
egg,0,150,62
machine,0,156,62
machine,0,157,62
machine,0,164,62
machine,0,168,62
level-up,51,170,62
machine,0,173,62
machine,0,174,62
machine,0,179,62
machine,0,182,62
machine,0,184,62
level-up,1,187,62
machine,0,189,62
machine,0,196,62
machine,0,197,62
machine,0,203,62
machine,0,207,62
machine,0,213,62
machine,0,214,62
machine,0,216,62
machine,0,218,62
machine,0,223,62
machine,0,226,62
machine,0,227,62
machine,0,237,62
machine,0,240,62
machine,0,244,62
machine,0,249,62
machine,0,250,62
machine,0,258,62
machine,0,263,62
machine,0,264,62
machine,0,269,62
tutor,0,270,62
level-up,57,276,62
machine,0,280,62
machine,0,282,62
tutor,0,283,62
machine,0,290,62
machine,0,291,62
machine,0,311,62
machine,0,317,62
machine,0,330,62
machine,0,339,62
level-up,1,341,62
machine,0,352,62
machine,0,363,62
machine,0,370,62
machine,0,371,62
machine,0,374,62
machine,0,398,62
machine,0,409,62
tutor,0,410,62
machine,0,411,62
level-up,1,414,62
machine,0,416,62
machine,0,431,62
machine,0,445,62
machine,0,490,62
machine,0,496,62
machine,0,503,62
level-up,53,509,62
machine,0,523,62
machine,0,526,62
tutor,0,530,62
machine,0,590,62
machine,0,612,62
machine,0,663,62
machine,0,667,62
tutor,0,675,62
machine,0,710,62
tutor,0,811,62
machine,0,851,62
machine,0,886,62
machine,0,918,62
machine,0,5,63
machine,0,7,63
machine,0,8,63
machine,0,9,63
machine,0,25,63
machine,0,29,63
machine,0,34,63
machine,0,36,63
machine,0,38,63
machine,0,66,63
machine,0,68,63
machine,0,69,63
machine,0,86,63
machine,0,92,63
egg,0,93,63
machine,0,94,63
machine,0,99,63
level-up,1,100,63
machine,0,102,63
machine,0,104,63
egg,0,112,63
egg,0,113,63
machine,0,115,63
machine,0,117,63
machine,0,118,63
machine,0,129,63
machine,0,130,63
machine,0,138,63
machine,0,148,63
machine,0,149,63
machine,0,156,63
machine,0,161,63
machine,0,164,63
machine,0,168,63
machine,0,171,63
machine,0,173,63
machine,0,174,63
machine,0,182,63
machine,0,192,63
machine,0,203,63
machine,0,207,63
machine,0,213,63
machine,0,214,63
machine,0,216,63
machine,0,218,63
machine,0,219,63
machine,0,223,63
egg,0,227,63
machine,0,231,63
machine,0,237,63
machine,0,240,63
machine,0,241,63
machine,0,244,63
machine,0,247,63
machine,0,259,63
machine,0,263,63
machine,0,264,63
machine,0,269,63
tutor,0,271,63
tutor,0,272,63
tutor,0,277,63
machine,0,278,63
egg,0,282,63
machine,0,285,63
machine,0,289,63
machine,0,290,63
tutor,0,324,63
machine,0,347,63
machine,0,351,63
tutor,0,356,63
machine,0,363,63
machine,0,373,63
machine,0,374,63
egg,0,375,63
egg,0,379,63
machine,0,384,63
egg,0,385,63
machine,0,409,63
machine,0,412,63
tutor,0,428,63
machine,0,433,63
machine,0,445,63
machine,0,447,63
machine,0,451,63
egg,0,470,63
tutor,0,472,63
machine,0,473,63
machine,0,477,63
